Id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
15748,1999-07,Kansas,0,,2581,3434,,133,0,,,,,,,,,,,,,,,,,,6148
15749,1999-07,Kentucky,0,,7067,8455,,316,0,,,,,,,,,,,,,,,,,,15838
15750,1999-07,Louisiana,0,,5491,6563,,170,0,,,,,,,,,,,,,,,,,,12224
15751,1999-07,Maine,0,,871,1832,,55,0,,,,,,,,,,,,,,,,,,2758
15752,1999-07,Mariana Islands,,,,,,0,,,,,,,,,,,,,,,,,,,0
15753,1999-07,Maryland,2437,,149,2970,,8,0,,,,,,,,,,,,,,,,,,5564
15754,1999-07,Massachusetts,61,,689,592,,7,386,,,,,,,,,,,,,,,,,,1735
15755,1999-07,Michigan,9064,,98,9275,,5,0,,,,,,,,,,,,,,,,,,18442
15756,1999-07,Minnesota,1797,,2107,6130,,59,0,,,,,,,,,,,,,,,,,,10093
15757,1999-07,Mississippi,0,,5195,5707,,143,0,,,,,,,,,,,,,,,,,,11045
15758,1999-07,Missouri,0,,2949,8449,,105,0,,,,,,,,,,,,,,,,,,11503
15759,1999-07,Montana,0,,1564,3527,,82,,,,,,,,,,,,,,,,,,,5173
15760,1999-07,Nebraska,959,,34,1456,,9,0,,,,,,,,,,,,,,,,,,2458
15761,1999-07,Nevada,0,,2489,1901,,131,0,,,,,,,,,,,,,,,,,,4521
15762,1999-07,New Hampshire,5,,1138,1795,,6,0,,,,,,,,,,,,,,,,,,2944
15763,1999-07,New Jersey,0,,1317,1344,,66,24,,,,,,,,,,,,,,,,,,2751
15764,1999-07,New Mexico,0,,2656,3745,,145,0,,,,,,,,,,,,,,,,,,6546
15765,1999-07,New York,3685,,778,5290,,7,78,,,,,,,,,,,,,,,,,,9838
15766,1999-07,North Carolina,7470,,1494,9859,,94,0,,,,,,,,,,,,,,,,,,18917
15767,1999-07,North Dakota,0,,382,1556,,9,0,,,,,,,,,,,,,,,,,,1947
15768,1999-07,Ohio,0,,7832,9201,,365,0,,,,,,,,,,,,,,,,,,17398
15769,1999-07,Oklahoma,0,,4099,6171,,229,0,,,,,,,,,,,,,,,,,,10499
15770,1999-07,Oregon,0,,4598,7134,,159,0,,,,,,,,,,,,,,,,,,11891
15771,1999-07,Pennsylvania,938,,10,32312,,2059,0,,,,,,,,,,,,,,,,,,35319
15772,1999-07,Puerto Rico,0,,275,79,,3,0,,,,,,,,,,,,,,,,,,357
15773,1999-07,Rhode Island,0,,362,326,,61,0,,,,,,,,,,,,,,,,,,749
15774,1999-07,South Carolina,467,,4369,4793,,77,0,,,,,,,,,,,,,,,,,,9706
15775,1999-07,South Dakota,0,,310,1447,,16,0,,,,,,,,,,,,,,,,,,1773
15776,1999-07,Tennessee,0,,9415,8063,,297,0,,,,,,,,,,,,,,,,,,17775
15777,1999-07,Texas,5602,,19189,24571,,798,0,,,,,,,,,,,,,,,,,,50160
15778,1999-07,Utah,0,,1712,2723,,103,0,,,,,,,,,,,,,,,,,,4538
15779,1999-07,Vermont,0,,441,865,,14,0,,,,,,,,,,,,,,,,,,1320
15780,1999-07,Virgin Islands,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,0
15781,1999-07,Virginia,0,,6410,7664,,137,41,,,,,,,,,,,,,,,,,,14252
15782,1999-07,Washington,1109,,2269,5745,,138,47,,,,,,,,,,,,,,,,,,9308
15783,1999-07,West Virginia,0,,3050,5278,,179,0,,,,,,,,,,,,,,,,,,8507
15784,1999-07,Wisconsin,0,,3258,6489,,7,0,,,,,,,,,,,,,,,,,,9754
